%time x_sig v_sig adc_sig k_sig
0.00097 -9.47249821074e-06 0.0454516485668 15 9
0.00098 -8.99475954866e-06 0.0477738662079 15 9
0.00099 -8.50133293426e-06 0.0493426614402 15 9
0.001 -8e-06 0.0501332934257 15 8
0.00101 -7.49866706574e-06 0.0501332934257 15 8
0.00102 -7.00524045134e-06 0.0493426614402 15 8
0.00103 -6.52750178926e-06 0.0477738662079 15 8
0.00104 -6.07298530359e-06 0.0454516485668 15 8
0.00105 -5.64885899083e-06 0.0424126312763 15 8
0.00106 -5.26181157629e-06 0.0387047414545 15 8
0.00107 -4.9179470289e-06 0.0343864547388 15 8
0.00108 -4.62268829799e-06 0.0295258730905 15 8
0.00109 -4.38069179014e-06 0.0241996507856 15 8
0.0011 -4.19577393482e-06 0.0184917855317 14 8
0.00111 -4.07085099709e-06 0.0124922937734 10 8
0.00112 -4.00789308629e-06 0.00629579107983 5 8
0.00113 -4.00789308629e-06 0 0 8
0.00114 -4.07085099709e-06 -0.00629579107983 -5 8
0.00115 -4.19577393482e-06 -0.0124922937734 -10 8
0.00116 -4.38069179014e-06 -0.0184917855317 -14 8
0.00117 -4.62268829799e-06 -0.0241996507856 -15 8
0.00118 -4.9179470289e-06 -0.0295258730905 -15 8
0.00119 -5.26181157629e-06 -0.0343864547388 -15 8
0.0012 -5.64885899083e-06 -0.0387047414545 -15 8
0.00121 -6.07298530359e-06 -0.0424126312763 -15 8
0.00122 -6.52750178926e-06 -0.0454516485668 -15 8
0.00123 -7.00524045134e-06 -0.0477738662079 -15 8
0.00124 -7.49866706574e-06 -0.0493426614402 -15 8
0.00125 -8e-06 -0.0501332934257 -15 8
0.00126 -8.50133293426e-06 -0.0501332934257 -15 8
0.00127 -8.99475954866e-06 -0.0493426614402 -15 8
0.00128 -9.47249821074e-06 -0.0477738662079 -15 8
0.00129 -9.92701469641e-06 -0.0454516485668 -15 8
0.0013 -1.03511410092e-05 -0.0424126312763 -15 8
0.00131 -1.07381884237e-05 -0.0387047414545 -15 8
0.00132 -1.10820529711e-05 -0.0343864547388 -15 8
0.00133 -1.1377311702e-05 -0.0295258730905 -15 8
0.00134 -1.16193082099e-05 -0.0241996507856 -15 8
0.00135 -1.18042260652e-05 -0.0184917855317 -14 8
0.00136 -1.19291490029e-05 -0.0124922937734 -10 8
0.00137 -1.19921069137e-05 -0.00629579107983 -5 8
0.00138 -1.19921069137e-05 1.69406589451e-16 0 8
0.00139 -1.19291490029e-05 0.00629579107983 5 8
0.0014 -1.18042260652e-05 0.0124922937734 10 8
0.00141 -1.16193082099e-05 0.0184917855317 14 8
0.00142 -1.1377311702e-05 0.0241996507856 15 8
0.00143 -1.10820529711e-05 0.0295258730905 15 8
0.00144 -1.07381884237e-05 0.0343864547388 15 8
0.00145 -1.03511410092e-05 0.0387047414545 15 8
0.00146 -9.92701469641e-06 0.0424126312763 15 8
0.00147 -9.47249821074e-06 0.0454516485668 15 8
0.00148 -8.99475954866e-06 0.0477738662079 15 8
0.00149 -8.50133293426e-06 0.0493426614402 15 8
0.0015 -8e-06 0.0501332934257 15 7
0.00151 -7.49866706574e-06 0.0501332934257 15 7
0.00152 -7.00524045134e-06 0.0493426614402 15 7
0.00153 -6.52750178926e-06 0.0477738662079 15 7
0.00154 -6.07298530359e-06 0.0454516485668 15 7
0.00155 -5.64885899083e-06 0.0424126312763 15 7
0.00156 -5.26181157629e-06 0.0387047414545 15 7
0.00157 -4.9179470289e-06 0.0343864547388 13 7
0.00158 -4.62268829799e-06 0.0295258730905 11 7
0.00159 -4.38069179014e-06 0.0241996507856 9 7
0.0016 -4.19577393482e-06 0.0184917855317 7 7
0.00161 -4.07085099709e-06 0.0124922937734 5 7
0.00162 -4.00789308629e-06 0.00629579107983 2 7
0.00163 -4.00789308629e-06 0 0 7
0.00164 -4.07085099709e-06 -0.00629579107983 -2 7
0.00165 -4.19577393482e-06 -0.0124922937734 -5 7
0.00166 -4.38069179014e-06 -0.0184917855317 -7 7
0.00167 -4.62268829799e-06 -0.0241996507856 -9 7
0.00168 -4.9179470289e-06 -0.0295258730905 -11 7
0.00169 -5.26181157629e-06 -0.0343864547388 -13 7
0.0017 -5.64885899083e-06 -0.0387047414545 -15 7
0.00171 -6.07298530359e-06 -0.0424126312763 -15 7
0.00172 -6.52750178926e-06 -0.0454516485668 -15 7
0.00173 -7.00524045134e-06 -0.0477738662079 -15 7
0.00174 -7.49866706574e-06 -0.0493426614402 -15 7
0.00175 -8e-06 -0.0501332934257 -15 7
0.00176 -8.50133293426e-06 -0.0501332934257 -15 7
0.00177 -8.99475954866e-06 -0.0493426614402 -15 7
0.00178 -9.47249821074e-06 -0.0477738662079 -15 7
0.00179 -9.92701469641e-06 -0.0454516485668 -15 7
0.0018 -1.03511410092e-05 -0.0424126312763 -15 7
0.00181 -1.07381884237e-05 -0.0387047414545 -15 7
0.00182 -1.10820529711e-05 -0.0343864547388 -13 7
0.00183 -1.1377311702e-05 -0.0295258730905 -11 7
0.00184 -1.16193082099e-05 -0.0241996507856 -9 7
0.00185 -1.18042260652e-05 -0.0184917855317 -7 7
0.00186 -1.19291490029e-05 -0.0124922937734 -5 7
0.00187 -1.19921069137e-05 -0.00629579107983 -2 7
0.00188 -1.19921069137e-05 0 0 7
0.00189 -1.19291490029e-05 0.00629579107983 2 7
0.0019 -1.18042260652e-05 0.0124922937734 5 7
0.00191 -1.16193082099e-05 0.0184917855317 7 7
0.00192 -1.1377311702e-05 0.0241996507856 9 7
0.00193 -1.10820529711e-05 0.0295258730905 11 7
0.00194 -1.07381884237e-05 0.0343864547388 13 7
0.00195 -1.03511410092e-05 0.0387047414545 15 7
0.00196 -9.92701469641e-06 0.0424126312763 15 7
0.00197 -9.47249821074e-06 0.0454516485668 15 7
0.00198 -8.99475954866e-06 0.0477738662079 15 7
0.00199 -8.50133293426e-06 0.0493426614402 15 7
0.002 -8e-06 0.0501332934257 15 6
0.00201 -7.49866706574e-06 0.0501332934257 10 6
0.00202 -7.00524045134e-06 0.0493426614402 9 6
0.00203 -6.52750178926e-06 0.0477738662079 9 6
0.00204 -6.07298530359e-06 0.0454516485668 9 6
0.00205 -5.64885899083e-06 0.0424126312763 8 6
0.00206 -5.26181157629e-06 0.0387047414545 7 6
0.00207 -4.9179470289e-06 0.0343864547388 7 6
0.00208 -4.62268829799e-06 0.0295258730905 6 6
0.00209 -4.38069179014e-06 0.0241996507856 5 6
0.0021 -4.19577393482e-06 0.0184917855317 4 6
0.00211 -4.07085099709e-06 0.0124922937734 2 6
0.00212 -4.00789308629e-06 0.00629579107983 1 6
0.00213 -4.00789308629e-06 0 0 6
0.00214 -4.07085099709e-06 -0.00629579107983 -1 6
0.00215 -4.19577393482e-06 -0.0124922937734 -2 6
0.00216 -4.38069179014e-06 -0.0184917855317 -4 6
0.00217 -4.62268829799e-06 -0.0241996507856 -5 6
0.00218 -4.9179470289e-06 -0.0295258730905 -6 6
0.00219 -5.26181157629e-06 -0.0343864547388 -7 6
0.0022 -5.64885899083e-06 -0.0387047414545 -7 6
0.00221 -6.07298530359e-06 -0.0424126312763 -8 6
0.00222 -6.52750178926e-06 -0.0454516485668 -9 6
0.00223 -7.00524045134e-06 -0.0477738662079 -9 6
0.00224 -7.49866706574e-06 -0.0493426614402 -9 6
0.00225 -8e-06 -0.0501332934257 -10 6
0.00226 -8.50133293426e-06 -0.0501332934257 -10 6
0.00227 -8.99475954866e-06 -0.0493426614402 -9 6
0.00228 -9.47249821074e-06 -0.0477738662079 -9 6
0.00229 -9.92701469641e-06 -0.0454516485668 -9 6
0.0023 -1.03511410092e-05 -0.0424126312763 -8 6
0.00231 -1.07381884237e-05 -0.0387047414545 -7 6
0.00232 -1.10820529711e-05 -0.0343864547388 -7 6
0.00233 -1.1377311702e-05 -0.0295258730905 -6 6
0.00234 -1.16193082099e-05 -0.0241996507856 -5 6
0.00235 -1.18042260652e-05 -0.0184917855317 -4 6
0.00236 -1.19291490029e-05 -0.0124922937734 -2 6
0.00237 -1.19921069137e-05 -0.00629579107983 -1 6
0.00238 -1.19921069137e-05 0 0 6
0.00239 -1.19291490029e-05 0.00629579107983 1 6
0.0024 -1.18042260652e-05 0.0124922937734 2 6
0.00241 -1.16193082099e-05 0.0184917855317 4 6
0.00242 -1.1377311702e-05 0.0241996507856 5 6
0.00243 -1.10820529711e-05 0.0295258730905 6 6
0.00244 -1.07381884237e-05 0.0343864547388 7 6
0.00245 -1.03511410092e-05 0.0387047414545 7 6
0.00246 -9.92701469641e-06 0.0424126312763 8 6
0.00247 -9.47249821074e-06 0.0454516485668 9 6
0.00248 -8.99475954866e-06 0.0477738662079 9 6
0.00249 -8.50133293426e-06 0.0493426614402 9 6
0.0025 -8e-06 0.0501332934257 10 6
0.00251 -7.49866706574e-06 0.0501332934257 10 6
0.00252 -7.00524045134e-06 0.0493426614402 9 6
0.00253 -6.52750178926e-06 0.0477738662079 9 6
0.00254 -6.07298530359e-06 0.0454516485668 9 6
0.00255 -5.64885899083e-06 0.0424126312763 8 6
0.00256 -5.26181157629e-06 0.0387047414545 7 6
0.00257 -4.9179470289e-06 0.0343864547388 7 6
0.00258 -4.62268829799e-06 0.0295258730905 6 6
0.00259 -4.38069179014e-06 0.0241996507856 5 6
0.0026 -4.19577393482e-06 0.0184917855317 4 6
0.00261 -4.07085099709e-06 0.0124922937734 2 6
0.00262 -4.00789308629e-06 0.00629579107983 1 6
0.00263 -4.00789308629e-06 -2.54109884176e-16 0 6
0.00264 -4.07085099709e-06 -0.00629579107983 -1 6
0.00265 -4.19577393482e-06 -0.0124922937734 -2 6
0.00266 -4.38069179014e-06 -0.0184917855317 -4 6
0.00267 -4.62268829799e-06 -0.0241996507856 -5 6
0.00268 -4.9179470289e-06 -0.0295258730905 -6 6
0.00269 -5.26181157629e-06 -0.0343864547388 -7 6
0.0027 -5.64885899083e-06 -0.0387047414545 -7 6
0.00271 -6.07298530359e-06 -0.0424126312763 -8 6
0.00272 -6.52750178926e-06 -0.0454516485668 -9 6
0.00273 -7.00524045134e-06 -0.0477738662079 -9 6
0.00274 -7.49866706574e-06 -0.0493426614402 -9 6
0.00275 -8e-06 -0.0501332934257 -10 6
0.00276 -8.50133293426e-06 -0.0501332934257 -10 6
0.00277 -8.99475954866e-06 -0.0493426614402 -9 6
0.00278 -9.47249821074e-06 -0.0477738662079 -9 6
0.00279 -9.92701469641e-06 -0.0454516485668 -9 6
0.0028 -1.03511410092e-05 -0.0424126312763 -8 6
0.00281 -1.07381884237e-05 -0.0387047414545 -7 6
0.00282 -1.10820529711e-05 -0.0343864547388 -7 6
0.00283 -1.1377311702e-05 -0.0295258730905 -6 6
0.00284 -1.16193082099e-05 -0.0241996507856 -5 6
0.00285 -1.18042260652e-05 -0.0184917855317 -4 6
0.00286 -1.19291490029e-05 -0.0124922937734 -2 6
0.00287 -1.19921069137e-05 -0.00629579107983 -1 6
0.00288 -1.19921069137e-05 0 0 6
0.00289 -1.19291490029e-05 0.00629579107983 1 6
0.0029 -1.18042260652e-05 0.0124922937734 2 6
0.00291 -1.16193082099e-05 0.0184917855317 4 6
0.00292 -1.1377311702e-05 0.0241996507856 5 6
0.00293 -1.10820529711e-05 0.0295258730905 6 6
0.00294 -1.07381884237e-05 0.0343864547388 7 6
0.00295 -1.03511410092e-05 0.0387047414545 7 6
0.00296 -9.92701469641e-06 0.0424126312763 8 6
0.00297 -9.47249821074e-06 0.0454516485668 9 6
0.00298 -8.99475954866e-06 0.0477738662079 9 6
0.00299 -8.50133293426e-06 0.0493426614402 9 6
0.003 -8e-06 0.0501332934257 10 6
0.00301 -7.49866706574e-06 0.0501332934257 10 6
0.00302 -7.00524045134e-06 0.0493426614402 9 6
0.00303 -6.52750178926e-06 0.0477738662079 9 6
0.00304 -6.07298530359e-06 0.0454516485668 9 6
0.00305 -5.64885899083e-06 0.0424126312763 8 6
0.00306 -5.26181157629e-06 0.0387047414545 7 6
0.00307 -4.9179470289e-06 0.0343864547388 7 6
0.00308 -4.62268829799e-06 0.0295258730905 6 6
0.00309 -4.38069179014e-06 0.0241996507856 5 6
0.0031 -4.19577393482e-06 0.0184917855317 4 6
0.00311 -4.07085099709e-06 0.0124922937734 2 6
0.00312 -4.00789308629e-06 0.00629579107983 1 6
0.00313 -4.00789308629e-06 -1.69406589451e-16 0 6
0.00314 -4.07085099709e-06 -0.00629579107983 -1 6
0.00315 -4.19577393482e-06 -0.0124922937734 -2 6
0.00316 -4.38069179014e-06 -0.0184917855317 -4 6
0.00317 -4.62268829799e-06 -0.0241996507856 -5 6
0.00318 -4.9179470289e-06 -0.0295258730905 -6 6
0.00319 -5.26181157629e-06 -0.0343864547388 -7 6
0.0032 -5.64885899083e-06 -0.0387047414545 -7 6
0.00321 -6.07298530359e-06 -0.0424126312763 -8 6
0.00322 -6.52750178926e-06 -0.0454516485668 -9 6
0.00323 -7.00524045134e-06 -0.0477738662079 -9 6
0.00324 -7.49866706574e-06 -0.0493426614402 -9 6
0.00325 -8e-06 -0.0501332934257 -10 6
0.00326 -8.50133293426e-06 -0.0501332934257 -10 6
0.00327 -8.99475954866e-06 -0.0493426614402 -9 6
0.00328 -9.47249821074e-06 -0.0477738662079 -9 6
0.00329 -9.92701469641e-06 -0.0454516485668 -9 6
0.0033 -1.03511410092e-05 -0.0424126312763 -8 6
0.00331 -1.07381884237e-05 -0.0387047414545 -7 6
0.00332 -1.10820529711e-05 -0.0343864547388 -7 6
0.00333 -1.1377311702e-05 -0.0295258730905 -6 6
0.00334 -1.16193082099e-05 -0.0241996507856 -5 6
0.00335 -1.18042260652e-05 -0.0184917855317 -4 6
0.00336 -1.19291490029e-05 -0.0124922937734 -2 6
0.00337 -1.19921069137e-05 -0.00629579107983 -1 6
0.00338 -1.19921069137e-05 0 0 6
0.00339 -1.19291490029e-05 0.00629579107983 1 6
0.0034 -1.18042260652e-05 0.0124922937734 2 6
0.00341 -1.16193082099e-05 0.0184917855317 4 6
0.00342 -1.1377311702e-05 0.0241996507856 5 6
0.00343 -1.10820529711e-05 0.0295258730905 6 6
0.00344 -1.07381884237e-05 0.0343864547388 7 6
0.00345 -1.03511410092e-05 0.0387047414545 7 6
0.00346 -9.92701469641e-06 0.0424126312763 8 6
0.00347 -9.47249821074e-06 0.0454516485668 9 6
0.00348 -8.99475954866e-06 0.0477738662079 9 6
0.00349 -8.50133293426e-06 0.0493426614402 9 6
0.0035 -8e-06 0.0501332934257 10 6
0.00351 -7.49866706574e-06 0.0501332934257 10 6
0.00352 -7.00524045134e-06 0.0493426614402 9 6
0.00353 -6.52750178926e-06 0.0477738662079 9 6
0.00354 -6.07298530359e-06 0.0454516485668 9 6
0.00355 -5.64885899083e-06 0.0424126312763 8 6
0.00356 -5.26181157629e-06 0.0387047414545 7 6
0.00357 -4.9179470289e-06 0.0343864547388 7 6
0.00358 -4.62268829799e-06 0.0295258730905 6 6
0.00359 -4.38069179014e-06 0.0241996507856 5 6
0.0036 -4.19577393482e-06 0.0184917855317 4 6
0.00361 -4.07085099709e-06 0.0124922937734 2 6
0.00362 -4.00789308629e-06 0.00629579107983 1 6
0.00363 -4.00789308629e-06 0 0 6
0.00364 -4.07085099709e-06 -0.00629579107983 -1 6
0.00365 -4.19577393482e-06 -0.0124922937734 -2 6
0.00366 -4.38069179014e-06 -0.0184917855317 -4 6
0.00367 -4.62268829799e-06 -0.0241996507856 -5 6
0.00368 -4.9179470289e-06 -0.0295258730905 -6 6
0.00369 -5.26181157629e-06 -0.0343864547388 -7 6
0.0037 -5.64885899083e-06 -0.0387047414545 -7 6
0.00371 -6.07298530359e-06 -0.0424126312763 -8 6
0.00372 -6.52750178926e-06 -0.0454516485668 -9 6
0.00373 -7.00524045134e-06 -0.0477738662079 -9 6
0.00374 -7.49866706574e-06 -0.0493426614402 -9 6
0.00375 -8e-06 -0.0501332934257 -10 6
0.00376 -8.50133293426e-06 -0.0501332934257 -10 6
0.00377 -8.99475954866e-06 -0.0493426614402 -9 6
0.00378 -9.47249821074e-06 -0.0477738662079 -9 6
0.00379 -9.92701469641e-06 -0.0454516485668 -9 6
0.0038 -1.03511410092e-05 -0.0424126312763 -8 6
0.00381 -1.07381884237e-05 -0.0387047414545 -7 6
0.00382 -1.10820529711e-05 -0.0343864547388 -7 6
0.00383 -1.1377311702e-05 -0.0295258730905 -6 6
0.00384 -1.16193082099e-05 -0.0241996507856 -5 6
0.00385 -1.18042260652e-05 -0.0184917855317 -4 6
0.00386 -1.19291490029e-05 -0.0124922937734 -2 6
0.00387 -1.19921069137e-05 -0.00629579107983 -1 6
0.00388 -1.19921069137e-05 0 0 6
0.00389 -1.19291490029e-05 0.00629579107983 1 6
0.0039 -1.18042260652e-05 0.0124922937734 2 6
0.00391 -1.16193082099e-05 0.0184917855317 4 6
0.00392 -1.1377311702e-05 0.0241996507856 5 6
0.00393 -1.10820529711e-05 0.0295258730905 6 6
0.00394 -1.07381884237e-05 0.0343864547388 7 6
0.00395 -1.03511410092e-05 0.0387047414545 7 6
0.00396 -9.92701469641e-06 0.0424126312763 8 6
0.00397 -9.47249821074e-06 0.0454516485668 9 6
0.00398 -8.99475954866e-06 0.0477738662079 9 6
0.00399 -8.50133293426e-06 0.0493426614402 9 6
0.004 -8e-06 0.0501332934257 10 6
0.00401 -7.00524045134e-06 0.0994759548659 15 6
0.00402 -6.07298530359e-06 0.0932255147747 15 6
0.00403 -5.26181157629e-06 0.0811173727308 15 6
0.00404 -4.62268829799e-06 0.0639123278293 12 6
0.00405 -4.19577393482e-06 0.0426914363173 8 6
0.00406 -4.00789308629e-06 0.0187880848532 4 6
0.00407 -4.07085099709e-06 -0.00629579107983 -1 6
0.00408 -4.38069179014e-06 -0.0309840793051 -6 6
0.00409 -4.9179470289e-06 -0.0537255238761 -10 6
0.0041 -5.64885899083e-06 -0.0730911961933 -14 6
0.00411 -6.52750178926e-06 -0.0878642798431 -15 6
0.00412 -7.49866706574e-06 -0.0971165276482 -15 6
0.00413 -8.50133293426e-06 -0.100266586851 -15 6
0.00414 -9.47249821074e-06 -0.0971165276482 -15 6
0.00415 -1.03511410092e-05 -0.0878642798431 -15 6
0.00416 -1.10820529711e-05 -0.0730911961933 -14 6
0.00417 -1.16193082099e-05 -0.0537255238761 -10 6
0.00418 -1.19291490029e-05 -0.0309840793051 -6 6
0.00419 -1.19921069137e-05 -0.00629579107983 -1 6
0.0042 -1.18042260652e-05 0.0187880848532 4 6
0.00421 -1.1377311702e-05 0.0426914363173 8 6
0.00422 -1.07381884237e-05 0.0639123278293 12 6
0.00423 -9.92701469641e-06 0.0811173727308 15 6
0.00424 -8.99475954866e-06 0.0932255147747 15 6
0.00425 -8e-06 0.0994759548659 15 6
0.00426 -7.00524045134e-06 0.0994759548659 15 6
0.00427 -6.07298530359e-06 0.0932255147747 15 6
0.00428 -5.26181157629e-06 0.0811173727308 15 6
0.00429 -4.62268829799e-06 0.0639123278293 12 6
0.0043 -4.19577393482e-06 0.0426914363173 8 6
0.00431 -4.00789308629e-06 0.0187880848532 4 6
0.00432 -4.07085099709e-06 -0.00629579107983 -1 6
0.00433 -4.38069179014e-06 -0.0309840793051 -6 6
0.00434 -4.9179470289e-06 -0.0537255238761 -10 6
0.00435 -5.64885899083e-06 -0.0730911961933 -14 6
0.00436 -6.52750178926e-06 -0.0878642798431 -15 6
0.00437 -7.49866706574e-06 -0.0971165276482 -15 6
0.00438 -8.50133293426e-06 -0.100266586851 -15 6
0.00439 -9.47249821074e-06 -0.0971165276482 -15 6
0.0044 -1.03511410092e-05 -0.0878642798431 -15 6
0.00441 -1.10820529711e-05 -0.0730911961933 -14 6
0.00442 -1.16193082099e-05 -0.0537255238761 -10 6
0.00443 -1.19291490029e-05 -0.0309840793051 -6 6
0.00444 -1.19921069137e-05 -0.00629579107983 -1 6
0.00445 -1.18042260652e-05 0.0187880848532 4 6
0.00446 -1.1377311702e-05 0.0426914363173 8 6
0.00447 -1.07381884237e-05 0.0639123278293 12 6
0.00448 -9.92701469641e-06 0.0811173727308 15 6
0.00449 -8.99475954866e-06 0.0932255147747 15 6
0.0045 -8e-06 0.0994759548659 15 5
0.00451 -7.00524045134e-06 0.0994759548659 10 5
0.00452 -6.07298530359e-06 0.0932255147747 9 5
0.00453 -5.26181157629e-06 0.0811173727308 8 5
0.00454 -4.62268829799e-06 0.0639123278293 6 5
0.00455 -4.19577393482e-06 0.0426914363173 4 5
0.00456 -4.00789308629e-06 0.0187880848532 2 5
0.00457 -4.07085099709e-06 -0.00629579107983 -1 5
0.00458 -4.38069179014e-06 -0.0309840793051 -3 5
0.00459 -4.9179470289e-06 -0.0537255238761 -5 5
0.0046 -5.64885899083e-06 -0.0730911961933 -7 5
0.00461 -6.52750178926e-06 -0.0878642798431 -8 5
0.00462 -7.49866706574e-06 -0.0971165276481 -9 5
0.00463 -8.50133293426e-06 -0.100266586851 -10 5
0.00464 -9.47249821074e-06 -0.0971165276481 -9 5
0.00465 -1.03511410092e-05 -0.0878642798431 -8 5
0.00466 -1.10820529711e-05 -0.0730911961933 -7 5
0.00467 -1.16193082099e-05 -0.0537255238761 -5 5
0.00468 -1.19291490029e-05 -0.0309840793051 -3 5
0.00469 -1.19921069137e-05 -0.00629579107983 -1 5
0.0047 -1.18042260652e-05 0.0187880848532 2 5
0.00471 -1.1377311702e-05 0.0426914363173 4 5
0.00472 -1.07381884237e-05 0.0639123278293 6 5
0.00473 -9.92701469641e-06 0.0811173727308 8 5
0.00474 -8.99475954866e-06 0.0932255147747 9 5
0.00475 -8e-06 0.0994759548659 10 5
0.00476 -7.00524045134e-06 0.0994759548659 10 5
0.00477 -6.07298530359e-06 0.0932255147747 9 5
0.00478 -5.26181157629e-06 0.0811173727308 8 5
0.00479 -4.62268829799e-06 0.0639123278293 6 5
0.0048 -4.19577393482e-06 0.0426914363173 4 5
0.00481 -4.00789308629e-06 0.0187880848532 2 5
0.00482 -4.07085099709e-06 -0.00629579107983 -1 5
0.00483 -4.38069179014e-06 -0.0309840793051 -3 5
0.00484 -4.9179470289e-06 -0.0537255238761 -5 5
0.00485 -5.64885899083e-06 -0.0730911961933 -7 5
0.00486 -6.52750178926e-06 -0.0878642798431 -8 5
0.00487 -7.49866706574e-06 -0.0971165276481 -9 5
0.00488 -8.50133293426e-06 -0.100266586851 -10 5
0.00489 -9.47249821074e-06 -0.0971165276481 -9 5
0.0049 -1.03511410092e-05 -0.0878642798431 -8 5
0.00491 -1.10820529711e-05 -0.0730911961933 -7 5
0.00492 -1.16193082099e-05 -0.0537255238761 -5 5
0.00493 -1.19291490029e-05 -0.0309840793051 -3 5
0.00494 -1.19921069137e-05 -0.00629579107983 -1 5
0.00495 -1.18042260652e-05 0.0187880848532 2 5
0.00496 -1.1377311702e-05 0.0426914363173 4 5
0.00497 -1.07381884237e-05 0.0639123278293 6 5
0.00498 -9.92701469641e-06 0.0811173727308 8 5
0.00499 -8.99475954866e-06 0.0932255147747 9 5
0.005 -8e-06 0.0994759548659 10 5
0.00501 -7.00524045134e-06 0.0994759548659 10 5
0.00502 -6.07298530359e-06 0.0932255147747 9 5
0.00503 -5.26181157629e-06 0.0811173727308 8 5
0.00504 -4.62268829799e-06 0.0639123278293 6 5
0.00505 -4.19577393482e-06 0.0426914363173 4 5
0.00506 -4.00789308629e-06 0.0187880848532 2 5
0.00507 -4.07085099709e-06 -0.00629579107983 -1 5
0.00508 -4.38069179014e-06 -0.0309840793051 -3 5
0.00509 -4.9179470289e-06 -0.0537255238761 -5 5
0.0051 -5.64885899083e-06 -0.0730911961933 -7 5
0.00511 -6.52750178926e-06 -0.0878642798431 -8 5
0.00512 -7.49866706574e-06 -0.0971165276481 -9 5
0.00513 -8.50133293426e-06 -0.100266586851 -10 5
0.00514 -9.47249821074e-06 -0.0971165276482 -9 5
0.00515 -1.03511410092e-05 -0.0878642798431 -8 5
0.00516 -1.10820529711e-05 -0.0730911961933 -7 5
0.00517 -1.16193082099e-05 -0.0537255238761 -5 5
0.00518 -1.19291490029e-05 -0.0309840793051 -3 5
0.00519 -1.19921069137e-05 -0.00629579107983 -1 5
0.0052 -1.18042260652e-05 0.0187880848532 2 5
0.00521 -1.1377311702e-05 0.0426914363173 4 5
0.00522 -1.07381884237e-05 0.0639123278293 6 5
0.00523 -9.92701469641e-06 0.0811173727308 8 5
0.00524 -8.99475954866e-06 0.0932255147747 9 5
0.00525 -8e-06 0.0994759548659 10 5
0.00526 -7.00524045134e-06 0.0994759548659 10 5
0.00527 -6.07298530359e-06 0.0932255147747 9 5
0.00528 -5.26181157629e-06 0.0811173727308 8 5
0.00529 -4.62268829799e-06 0.0639123278293 6 5
0.0053 -4.19577393482e-06 0.0426914363173 4 5
0.00531 -4.00789308629e-06 0.0187880848532 2 5
0.00532 -4.07085099709e-06 -0.00629579107983 -1 5
0.00533 -4.38069179014e-06 -0.0309840793051 -3 5
0.00534 -4.9179470289e-06 -0.0537255238761 -5 5
0.00535 -5.64885899083e-06 -0.0730911961933 -7 5
0.00536 -6.52750178926e-06 -0.0878642798431 -8 5
0.00537 -7.49866706574e-06 -0.0971165276482 -9 5
0.00538 -8.50133293426e-06 -0.100266586851 -10 5
0.00539 -9.47249821074e-06 -0.0971165276482 -9 5
0.0054 -1.03511410092e-05 -0.0878642798431 -8 5
0.00541 -1.10820529711e-05 -0.0730911961933 -7 5
0.00542 -1.16193082099e-05 -0.0537255238761 -5 5
0.00543 -1.19291490029e-05 -0.0309840793051 -3 5
0.00544 -1.19921069137e-05 -0.00629579107983 -1 5
0.00545 -1.18042260652e-05 0.0187880848532 2 5
0.00546 -1.1377311702e-05 0.0426914363173 4 5
0.00547 -1.07381884237e-05 0.0639123278293 6 5
0.00548 -9.92701469641e-06 0.0811173727308 8 5
0.00549 -8.99475954866e-06 0.0932255147747 9 5
0.0055 -8e-06 0.0994759548659 10 5
0.00551 -7.00524045134e-06 0.0994759548659 10 5
0.00552 -6.07298530359e-06 0.0932255147747 9 5
0.00553 -5.26181157629e-06 0.0811173727308 8 5
0.00554 -4.62268829799e-06 0.0639123278293 6 5
0.00555 -4.19577393482e-06 0.0426914363173 4 5
0.00556 -4.00789308629e-06 0.0187880848532 2 5
0.00557 -4.07085099709e-06 -0.00629579107983 -1 5
0.00558 -4.38069179014e-06 -0.0309840793051 -3 5
0.00559 -4.9179470289e-06 -0.0537255238761 -5 5
0.0056 -5.64885899083e-06 -0.0730911961933 -7 5
0.00561 -6.52750178926e-06 -0.0878642798431 -8 5
0.00562 -7.49866706574e-06 -0.0971165276482 -9 5
0.00563 -8.50133293426e-06 -0.100266586851 -10 5
0.00564 -9.47249821074e-06 -0.0971165276481 -9 5
0.00565 -1.03511410092e-05 -0.0878642798431 -8 5
0.00566 -1.10820529711e-05 -0.0730911961933 -7 5
0.00567 -1.16193082099e-05 -0.0537255238761 -5 5
0.00568 -1.19291490029e-05 -0.0309840793051 -3 5
0.00569 -1.19921069137e-05 -0.00629579107983 -1 5
0.0057 -1.18042260652e-05 0.0187880848532 2 5
0.00571 -1.1377311702e-05 0.0426914363173 4 5
0.00572 -1.07381884237e-05 0.0639123278293 6 5
0.00573 -9.92701469641e-06 0.0811173727308 8 5
0.00574 -8.99475954866e-06 0.0932255147747 9 5
0.00575 -8e-06 0.0994759548659 10 5
0.00576 -7.00524045134e-06 0.0994759548659 10 5
0.00577 -6.07298530359e-06 0.0932255147747 9 5
0.00578 -5.26181157629e-06 0.0811173727308 8 5
0.00579 -4.62268829799e-06 0.0639123278293 6 5
0.0058 -4.19577393482e-06 0.0426914363173 4 5
0.00581 -4.00789308629e-06 0.0187880848532 2 5
0.00582 -4.07085099709e-06 -0.00629579107983 -1 5
0.00583 -4.38069179014e-06 -0.0309840793051 -3 5
